Company Name (EN),Company Name (FA),Website,Company URL,Lower Employee Count,Upper Employee Count,Business Area,Founded Year
Tecnotree,تکنوتری,https://www.tecnotree.com/,https://jobinja.ir/companies/tecnotree-2/jobs,N/A,N/A,مخابرات و ارتباطات (تلکام),N/A
Aland Market,موسسه آلند,http://ALAND-MARKET.IR,https://jobinja.ir/companies/aland-market/jobs,N/A,N/A,رسانه و انتشارات,N/A
Adrian System,آدریان سامانه نوین,http://www.adriansystem.com,https://jobinja.ir/companies/adriansystem/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Mehrrad Navgan,حمل و نقل بین المللی مهر راد ناوگان,http://www.mehrrad.org,https://jobinja.ir/companies/mehrrad-navgan-1/jobs,N/A,N/A,حمل و نقل، لاجستیک و انبارداری,N/A
Wira System Pouya,ویرا سیستم پویا,http://wirapos.com,https://jobinja.ir/companies/wira-system-pouya/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Apply Man,اپلای من,http://www.applyman.com,https://jobinja.ir/companies/applyman/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
Unique Asia Lubricant,یکتا روانکار آسیا,http://WWW.UALUB.COM,https://jobinja.ir/companies/unique-asia-lubricant/jobs,N/A,N/A,واردات و صادرات,N/A
Saina,ساینا,https://www.unlockedgrowth.com,https://jobinja.ir/companies/saina-5/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Iris,توسعه فناوری اطلاعات آیریس,http://www.iris-co.com,https://jobinja.ir/companies/iris-1/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Hiro,هیرو,http://hiro.ir,https://jobinja.ir/companies/hiro-1/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Shana Atr,شانا عطر,http://www.shanaatr.com,https://jobinja.ir/companies/nphi-s/jobs,N/A,N/A,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,N/A
Payafanavaran (Payatek),پایافناوران فردوسی (پایاتک),http://payatek.ir,https://jobinja.ir/companies/payafanavaran-payatek/jobs,N/A,N/A,خدمات درمانی، پزشکی و سلامت,N/A
Dadman,دادمان,http://www.sabtdadman.com,https://jobinja.ir/companies/dadman/jobs,N/A,N/A,وکالت و حقوقی,N/A
Spar Iranian,اسپار ایرانیان,http://spariran.ir/,https://jobinja.ir/companies/spar-iranian/jobs,N/A,N/A,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,N/A
Rojin Taak,کشت و صنعت روژین تاک,http://www.rojintaak.com,https://jobinja.ir/companies/rojin-taak/jobs,N/A,N/A,تولید و صنایع,N/A
Hirman Gasht e Kabir,هیرمان گشت کبیر,http://hirman.ir,https://jobinja.ir/companies/hirman-gasht-e-kabir-2/jobs,N/A,N/A,گردشگری و هتل‌ها,N/A
Sina Communication Systems,سامانه های نوآوری ارتباطات سینا,http://sinacomsys.com,https://jobinja.ir/companies/sina-communication-systems/jobs,N/A,N/A,مخابرات و ارتباطات (تلکام),N/A
Tabesh Gostar,تابش گستر,http://tabeshgostar.com,https://jobinja.ir/companies/tabesh-gostar/jobs,N/A,N/A,خدمات درمانی، پزشکی و سلامت,N/A
Vardin,وردین,http://www.vardinpolymer.com,https://jobinja.ir/companies/vardin/jobs,N/A,N/A,تولید و صنایع,N/A
Abarbazar Holding co,هولدينگ بين المللی ابربازار,http://www.AbarBazar.com,https://jobinja.ir/companies/abarbazar-co/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Faragostar Shargh,فراگستر شرق,http://www.aftab.ws,https://jobinja.ir/companies/faragostare-shargh/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Javid Toos Khorasan,جاوید توس خراسان,http://www.jtooskhorasan.com,https://jobinja.ir/companies/gavid-toos-khorasan/jobs,N/A,N/A,واردات و صادرات,N/A
Web Negaran,وب نگاران پارسه,https://webnegaran.co,https://jobinja.ir/companies/webnegaran-co/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Asr Bazargani Electronic Paya,عصر بازرگانی الکترونیک پایا (آبین),http://www.abin.ir,https://jobinja.ir/companies/asr-bazargani-electronic-paya/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
TebyanSmart,توسعه ارتباطات هوشمند تبیان,https://tebyansmart.com/,https://jobinja.ir/companies/tebyan/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Arva,آروا,http://arvatools.com,https://jobinja.ir/companies/arva-1/jobs,N/A,N/A,تولید و صنایع,N/A
Havosh,هاوش,http://havosh.ir,https://jobinja.ir/companies/havosh/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Sareh Khodro,ساره خودرو اطمینان,http://www.sarehkhodro.com,https://jobinja.ir/companies/sarehkhodro-1/jobs,N/A,N/A,خودروسازی,N/A
Niashimi,تولیدی و بازرگانی نیاشیمی,http://Niashimi.com,https://jobinja.ir/companies/niashimi/jobs,N/A,N/A,نفت و گاز,N/A
Tapin,دانش بنیان تاپین,http://tapin.ir,https://jobinja.ir/companies/tapin/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Alvand,الوند,http://alvandwood.com,https://jobinja.ir/companies/alvand-5/jobs,N/A,N/A,تولید و صنایع,N/A
Ahuan,آهوان,https://ahuan.ir,https://jobinja.ir/companies/ahuan/jobs,N/A,N/A,گردشگری و هتل‌ها,N/A
Adotel,ادوتل,http://adotel.net,https://jobinja.ir/companies/adotel/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Sepid Account Vira,سپید حساب ویرا,https://www.virateam.com,https://jobinja.ir/companies/sepid-account-vira/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Shemiranweb,شمیران وب,https://shemiranweb.com,https://jobinja.ir/companies/shemiranweb/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Mupra,مدرن آتی پرداز آرکا | ماپرا,https://mupra.ir,https://jobinja.ir/companies/modern-ati-pardaz-arka/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Rasiss Pardazesh Pars,رسیس پردازش پارس,http://www.Rasiss.com,https://jobinja.ir/companies/rasiss-pardazesh-pars/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Aramis TebTajhiz,آرامیس طب تجهیز,http://jazbeteam@gmail.com,https://jobinja.ir/companies/aramis-teb-tajhiz/jobs,N/A,N/A,خدمات درمانی، پزشکی و سلامت,N/A
Rikan Tech,ریکان تک,https://rikantech.com,https://jobinja.ir/companies/rikantech/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Info Saba,سامانه صبا (صنایع بالادستی ایران),http://infosaba.com,https://jobinja.ir/companies/infosaba-com/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Arsam Tejarat Nikoo-Lorch,آرسام تجارت نیکو,http://www.lorchco.ir,https://jobinja.ir/companies/arsam-tejarat-nikoo/jobs,N/A,N/A,تولید و صنایع,N/A
Rahkar Pouya,راهکار پویا,https://rahkarpouya.ir,https://jobinja.ir/companies/rahkar-pouya/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Salin Team,سالین تیم,http://salinteam.com,https://jobinja.ir/companies/salinteam/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Wiki Demy,ویکی دمی,https://wikidemy.ir,https://jobinja.ir/companies/wikidemy/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Nojian,نوژیان,http://nojiankala.com,https://jobinja.ir/companies/nojian/jobs,N/A,N/A,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,N/A
Pishgam Rayan,پیشگام رایان داده پژوه,http://pishgamrayan.com,https://jobinja.ir/companies/pishgam-rayan-1/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Chavosh Jahan Seir Co.,چاوش جهان سیر,http://chavoshmohajer.com,https://jobinja.ir/companies/mehdi-shaban-khamseh/jobs,N/A,N/A,گردشگری و هتل‌ها,N/A
Hamrah Card,همراه کارت,http://hamrahcard.ir,https://jobinja.ir/companies/payda-1/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Zist Daru Danesh,زیست دارو دانش,http://zistdaru.ir/,https://jobinja.ir/companies/zist-daru-danesh/jobs,N/A,N/A,خدمات درمانی، پزشکی و سلامت,N/A
Idea Group Advertising,گروه تبلیغاتی ایده,http://www.idehgroup.com/,https://jobinja.ir/companies/ideagroup-advertising/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Behsaz Boland Payeh,بهساز بلند پایه,http://www.bbp-co.com,https://jobinja.ir/companies/behsaz-boland-payeh/jobs,N/A,N/A,معماری و عمران,N/A
Snowa,اسنوا,http://snowa.ir,https://jobinja.ir/companies/snowa/jobs,N/A,N/A,تولید و صنایع,N/A
The Dexign Studio,استودیو دیزاین,https://Thedexignstudio.com/,https://jobinja.ir/companies/ehsd/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Arka,ارکا,http://info@arkafire.com,https://jobinja.ir/companies/arka-14/jobs,N/A,N/A,واردات و صادرات,N/A
TabanTablo,تابان تابلو,http://www.tabantablo.com/,https://jobinja.ir/companies/tabantablo/jobs,N/A,N/A,تولید و صنایع,N/A
Lian Sika Trading,بازرگانی لیان سیکا,http://www.sikaco.biz,https://jobinja.ir/companies/lian-sika-trading-and-financial-services/jobs,N/A,N/A,واردات و صادرات,N/A
Hitostyle,هيتوستايل,http://hito.style,https://jobinja.ir/companies/hitostyle/jobs,N/A,N/A,تولید و صنایع,N/A
Roshanan,عمارت روشنان,https://instagram.com/roshanan_mansion?igshid=7mdhskqwwyb4,https://jobinja.ir/companies/roshanan/jobs,N/A,N/A,غذا و رستوران‌ها,N/A
Sajiran,ساجیران,http://www.sajiran.com,https://jobinja.ir/companies/sajiran-1/jobs,N/A,N/A,تولید و صنایع,N/A
Hirbod Shimi Barsam,هیربد شیمی برسام,http://hirbodshimi.com,https://jobinja.ir/companies/hirbod-shimi-barsam-1/jobs,N/A,N/A,نفت و گاز,N/A
Sana Insulation Industrial Group,گروه صنعتی سانا عایق,http://www.sanaig.ir,https://jobinja.ir/companies/sana-insulation-industrial-group/jobs,N/A,N/A,تولید و صنایع,N/A
Ahan Takhfif,آهن تخفیف,https://ahantakhfif.com,https://jobinja.ir/companies/ahantakhfif/jobs,N/A,N/A,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,N/A
Elmo Sanat,علم و صنعت نوید,https://www.elmosanat.com,https://jobinja.ir/companies/elmosanat/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Shamsolhodaei,شمس الهدا,http://www.shamsolhodaei.com,https://jobinja.ir/companies/shamsolhodaei/jobs,N/A,N/A,واردات و صادرات,N/A
AtiSun,آتیسان,http://AtiSun.com,https://jobinja.ir/companies/atisun/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Mrsc Company,مرکز مطالعات ماد,http://www.maadregroup.com,https://jobinja.ir/companies/mrsc-company/jobs,N/A,N/A,املاک و مستغلات,N/A
Mahsan Rayaneh Irene,مهسان رایانه آیرین,http://www.mohsen.me,https://jobinja.ir/companies/mahsan-rayaneh-ayrin/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Persol,پرسال,http://persol.ir,https://jobinja.ir/companies/persol/jobs,N/A,N/A,واردات و صادرات,N/A
Jondi Shapour,جندی شاپور,http://Www.jondishapour.com,https://jobinja.ir/companies/jondishapour/jobs,N/A,N/A,نفت و گاز,N/A
Tamkar Gas,ساخت تجهیزات گاز تامکار,http://tamkargas.com,https://jobinja.ir/companies/tamkar-gas/jobs,N/A,N/A,نفت و گاز,N/A
Lumos,لوموس,http://lumos24k.ir,https://jobinja.ir/companies/alone-1/jobs,N/A,N/A,تولید و صنایع,N/A
Ide Global Kish,ایده گلوبال کیش,http://idehglobal.com,https://jobinja.ir/companies/idehglobal/jobs,N/A,N/A,نفت و گاز,N/A
Elanza,الانزا,http://www.elanza.com,https://jobinja.ir/companies/elanza/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Nazmaran Consultant Engineers Co,مهندسین مشاور نظم آران,http://nazmaran.com,https://jobinja.ir/companies/nazmaran-consultant-engineers-co/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Tose'e Amn Kian,توسعه امن کیان (تاکیان),https://www.Takian.ir,https://jobinja.ir/companies/toseye-amne-kian-takian/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Deterland,دترلند,https://deterland.com,https://jobinja.ir/companies/deterland-1/jobs,N/A,N/A,منابع انسانی,N/A
Sadabb,سدآب,http://www.sadabb.com,https://jobinja.ir/companies/sadabb/jobs,N/A,N/A,معماری و عمران,N/A
Qimia Supplement,کیمیا مکمل آراد,http://www.qimiasupplement.com,https://jobinja.ir/companies/qimia-supplement/jobs,N/A,N/A,تولید و صنایع,N/A
Negarkhodro,نگارخودرو,http://www.negarkhodro.com,https://jobinja.ir/companies/negarkhodro/jobs,N/A,N/A,تولید و صنایع,N/A
Kian Digital,کیان دیجیتال,https://kiandigital.com/,https://jobinja.ir/companies/kian-digital/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Ekhtesa30 Advertising Agency,کانون آگهی و تبلیغات اختصاصی,http://www.ekhtesa30.ir,https://jobinja.ir/companies/ekhtesa30/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Kama,کاوه مکاترونیک آریا (کاما),http://kamatech.ir,https://jobinja.ir/companies/kama-1/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Canada Salam,کانادا سلام,http://www.playies.ca,https://jobinja.ir/companies/pirano-international-institute/jobs,N/A,N/A,آموزش، مدارس و دانشگاه‌ها,N/A
Haddish,هدیش,http://haddish.ir,https://jobinja.ir/companies/haddish/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Barg Calendar,سالنامه برگ,http://bargcalendar.com,https://jobinja.ir/companies/bargcalendar/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Araz Exchange,صرافی آراز,http://www.google.com,https://jobinja.ir/companies/araz-exchange/jobs,N/A,N/A,مالی و اعتباری,N/A
Ayria,آيريا,https://ayriaplatform.com/,https://jobinja.ir/companies/ayria/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Maskan Sib,مسکن سیب,http://WWW.maskamesib.com,https://jobinja.ir/companies/maskan-sib/jobs,N/A,N/A,املاک و مستغلات,N/A
Wolf Technology,ولف تکنولوژی,http://www.didital.net,https://jobinja.ir/companies/wolf-technology/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Deylaman,دیلمان,http://www.deylaman.com,https://jobinja.ir/companies/deylaman/jobs,N/A,N/A,بیمه,N/A
Daap App,داپ اپ,https://daapapp.com/,https://jobinja.ir/companies/daap-app/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Safarito,سفریتو,http://safarito.net,https://jobinja.ir/companies/safarito/jobs,N/A,N/A,گردشگری و هتل‌ها,N/A
Zibaazi Magazine,نشریه زیبازی,http://www.zibaazi.ir,https://jobinja.ir/companies/zibaazi-magazine/jobs,N/A,N/A,رسانه و انتشارات,N/A
Mashahir,گروه مشاهیر,http://www.amlakmashahir.com,https://jobinja.ir/companies/mashahir-2/jobs,N/A,N/A,املاک و مستغلات,N/A
Albaloo Rayaneh Sakht Afzar,آلبالو رایانه سخت افزار,http://www.albaloo.net,https://jobinja.ir/companies/albaloo-rayaneh-sakht-afzar/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Charsoq,چارسوق,http://Charsoq.com,https://jobinja.ir/companies/charsoq/jobs,N/A,N/A,تبلیغات، بازاریابی و برندسازی,N/A
Exon,اکسون,http://exon.style,https://jobinja.ir/companies/exon-2/jobs,N/A,N/A,خرده‌فروشی، عمده‌فروشی و فروشگاه‌های زنجیره‌ای,N/A
Rafel,رافل,http://rafel.ir,https://jobinja.ir/companies/rafel/jobs,N/A,N/A,تولید و صنایع,N/A
Isofam,ایزوفام,http://isofam.ir/,https://jobinja.ir/companies/isofam/jobs,N/A,N/A,تولید و صنایع,N/A
Post Bar,پست بار,https://postex.ir,https://jobinja.ir/companies/postbar/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Savana Beton Sana,ساوانا بتن سانا,http://sivanland.com,https://jobinja.ir/companies/savana-beton-sana/jobs,N/A,N/A,کامپیوتر، فناوری اطلاعات و اینترنت,N/A
Tamin Khodro Azmoon,تامین خودرو آزمون,http://tkacar.net,https://jobinja.ir/companies/tamin-khodro-azmon/jobs,N/A,N/A,خودروسازی,N/A
"Persia Tourism Group Co.,Ltd. (Persia Tour)",گروه گردشگری پرشیا ( پرشیاتور ),http://persiatour.ir,https://jobinja.ir/companies/persia-tourism-group-co-ltd-persia-tour/jobs,N/A,N/A,گردشگری و هتل‌ها,N/A
